Lead_ID,Lead_Source,Sales_Rep,Industry,Region,Created_Date,Qualified_Date,Demo_Date,Proposal_Date,Closed_Date,Deal_Status,Deal_Value
LEAD_115703,Website,rahul sharma,Retail,East,2026-01-09 10:41:08.238817,2026-01-15 10:41:08.238817,2026-01-26 10:41:08.238817,2026-01-28 10:41:08.238817,2026-02-08 10:41:08.238817,Lost,
LEAD_114871,Referral,Priya Mehta,Finance,North,2025-04-24 10:41:08.238817,,,,,Lost,
LEAD_101076,Facebook,Rahul Sharma,Education,South,2025-03-14 10:41:08.238817,,,,,Lost,
LEAD_106124,Google Ads,PRIYA MEHTA,,South,2026-01-03 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-09 10:41:08.238817,,,Lost,
LEAD_116186,Facebook,Amit Verma,Healthcare,West,2025-02-26 10:41:08.238817,2025-03-03 10:41:08.238817,2025-03-14 10:41:08.238817,,,Lost,
LEAD_102894,google ads,PRIYA MEHTA,Finance,North,2025-08-04 10:41:08.238817,2025-08-13 10:41:08.238817,2025-08-14 10:41:08.238817,,,Lost,
LEAD_110894,Referral,Amit Verma,,North,2026-02-18 10:41:08.238817,2026-02-26 10:41:08.238817,,,,Lost,
LEAD_103220,Website,Rahul Sharma,Retail,North,2025-08-20 10:41:08.238817,2025-08-24 10:41:08.238817,2025-09-06 10:41:08.238817,,,Lost,
LEAD_107947,LinkedIn,Rohit Kapoor,,West,2025-06-04 10:41:08.238817,2025-06-07 10:41:08.238817,,,,Lost,
LEAD_103004,Facebook,Amit Verma,,North,2025-03-16 10:41:08.238817,2025-03-19 10:41:08.238817,2025-03-25 10:41:08.238817,2025-04-02 10:41:08.238817,2025-04-13 10:41:08.238817,Won,186530.0
LEAD_109246,Website,Amit Verma,Finance,,2025-11-22 10:41:08.238817,,,,,Lost,
LEAD_102300,Referral,Amit Verma,Healthcare,North,2025-10-19 10:41:08.238817,2025-10-23 10:41:08.238817,,,,Lost,
LEAD_109153,facebook ,,Retail,North,2026-02-20 10:41:08.238817,2026-02-28 10:41:08.238817,2026-03-13 10:41:08.238817,,,Lost,
LEAD_114528,Facebook,Neha Singh,Education,East,2025-11-09 10:41:08.238817,2025-11-11 10:41:08.238817,2025-11-14 10:41:08.238817,,,Lost,
LEAD_102344,Website,PRIYA MEHTA,Retail,North,2025-09-08 10:41:08.238817,,,,,Lost,
LEAD_103689,Referral,rahul sharma,Retail,South,2025-11-03 10:41:08.238817,2025-11-05 10:41:08.238817,2025-11-13 10:41:08.238817,2025-11-24 10:41:08.238817,2025-11-25 10:41:08.238817,Lost,
LEAD_113019,LinkedIn,amit verma,Education,South,2025-09-24 10:41:08.238817,2025-09-29 10:41:08.238817,2025-09-30 10:41:08.238817,,,Lost,
LEAD_110769,,,Finance,East,2025-10-01 10:41:08.238817,2025-10-06 10:41:08.238817,2025-10-11 10:41:08.238817,,,Lost,
LEAD_100968,Referral,Rohit Kapoor,Education,East,2025-07-10 10:41:08.238817,2025-07-15 10:41:08.238817,2025-07-17 10:41:08.238817,,,Lost,
LEAD_114058,,Rohit Kapoor,Finance,,2025-11-15 10:41:08.238817,2025-11-19 10:41:08.238817,2025-11-25 10:41:08.238817,2025-12-04 10:41:08.238817,2025-12-16 10:41:08.238817,Lost,
LEAD_106117,website,Neha Singh,Healthcare,South,2025-05-05 10:41:08.238817,2025-05-07 10:41:08.238817,,,,Lost,
LEAD_109384,,Rahul Sharma,Healthcare,South,2025-06-02 10:41:08.238817,2025-06-07 10:41:08.238817,2025-06-21 10:41:08.238817,2025-07-07 10:41:08.238817,2025-07-10 10:41:08.238817,Lost,
LEAD_105715,,Neha Singh,Education,South,2026-01-28 10:41:08.238817,,,,,Lost,
LEAD_111373,google ads,amit verma,Finance,West,2025-12-20 10:41:08.238817,,,,,Lost,
LEAD_106768,Facebook,Rahul Sharma,Healthcare,West,2025-05-26 10:41:08.238817,2025-06-04 10:41:08.238817,,,,Lost,
LEAD_103019,Website,Rohit Kapoor,IT,West,2026-02-07 10:41:08.238817,2026-02-13 10:41:08.238817,2026-02-15 10:41:08.238817,,,Lost,
LEAD_109764,website,Rohit Kapoor,Education,North,2026-01-16 10:41:08.238817,2026-01-17 10:41:08.238817,,,,Lost,
LEAD_103575,LinkedIn,Rohit Kapoor,Finance,East,2025-12-04 10:41:08.238817,2025-12-10 10:41:08.238817,,,,Lost,
LEAD_110567,Referral,,Retail,,2025-08-18 10:41:08.238817,,,,,Lost,
LEAD_105824,website,rahul sharma,Finance,,2025-10-18 10:41:08.238817,2025-10-22 10:41:08.238817,2025-10-28 10:41:08.238817,2025-11-09 10:41:08.238817,2025-11-12 10:41:08.238817,Lost,
LEAD_115955,Facebook,Amit Verma,IT,West,2026-01-07 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-23 10:41:08.238817,2026-01-29 10:41:08.238817,2026-02-01 10:41:08.238817,Lost,
LEAD_108894,LinkedIn,amit verma,Retail,West,2025-05-24 10:41:08.238817,2025-05-31 10:41:08.238817,2025-06-09 10:41:08.238817,2025-06-25 10:41:08.238817,2025-06-30 10:41:08.238817,Lost,
LEAD_116919,website,Rohit Kapoor,,East,2026-01-02 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-12 10:41:08.238817,2026-01-20 10:41:08.238817,2026-02-02 10:41:08.238817,Won,190007.0
LEAD_108978,facebook ,amit verma,Education,East,2025-07-25 10:41:08.238817,,,,,Lost,
LEAD_106160,website,PRIYA MEHTA,Retail,,2026-02-10 10:41:08.238817,2026-02-13 10:41:08.238817,,,,Lost,
LEAD_114014,website,Amit Verma,Finance,South,2025-12-04 10:41:08.238817,2025-12-06 10:41:08.238817,,,,Lost,
LEAD_100116,Website,PRIYA MEHTA,Finance,North,2025-12-26 10:41:08.238817,2025-12-30 10:41:08.238817,,,,Lost,
LEAD_117958,,amit verma,IT,East,2025-06-15 10:41:08.238817,,,,,Lost,
LEAD_110861,,Rahul Sharma,Retail,West,2025-12-22 10:41:08.238817,2025-12-24 10:41:08.238817,2026-01-06 10:41:08.238817,,,Lost,
LEAD_112860,Facebook,,Education,West,2025-10-27 10:41:08.238817,2025-10-29 10:41:08.238817,2025-11-08 10:41:08.238817,,,Lost,
LEAD_110706,website,,Finance,East,2025-03-13 10:41:08.238817,2025-03-19 10:41:08.238817,,,,Lost,
LEAD_100074,,rahul sharma,IT,West,2025-10-15 10:41:08.238817,2025-10-18 10:41:08.238817,2025-10-19 10:41:08.238817,2025-10-24 10:41:08.238817,2025-11-01 10:41:08.238817,Won,27070.0
LEAD_104246,facebook ,PRIYA MEHTA,Healthcare,South,2025-08-01 10:41:08.238817,2025-08-07 10:41:08.238817,,,,Lost,
LEAD_100292,Website,Rahul Sharma,Healthcare,West,2025-08-18 10:41:08.238817,2025-08-19 10:41:08.238817,2025-09-02 10:41:08.238817,,,Lost,
LEAD_115237,facebook ,Amit Verma,Retail,South,2026-01-23 10:41:08.238817,,,,,Lost,
LEAD_104132,Website,amit verma,Healthcare,North,2026-01-14 10:41:08.238817,2026-01-15 10:41:08.238817,,,,Lost,
LEAD_117078,website,amit verma,Education,North,2025-12-27 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-17 10:41:08.238817,2026-01-31 10:41:08.238817,Lost,
LEAD_105795,google ads,PRIYA MEHTA,Education,East,2025-10-27 10:41:08.238817,,,,,Lost,
LEAD_102508,Referral,amit verma,Finance,East,2025-04-28 10:41:08.238817,2025-05-03 10:41:08.238817,2025-05-06 10:41:08.238817,2025-05-08 10:41:08.238817,2025-05-18 10:41:08.238817,Won,174565.0
LEAD_102393,google ads,Rohit Kapoor,Education,South,2025-03-09 10:41:08.238817,,,,,Lost,
LEAD_108421,Google Ads,PRIYA MEHTA,Finance,South,2025-09-26 10:41:08.238817,,,,,Lost,
LEAD_107973,website,Rohit Kapoor,Education,East,2025-05-01 10:41:08.238817,,,,,Lost,
LEAD_104416,google ads,amit verma,Education,South,2025-09-06 10:41:08.238817,,,,,Lost,
LEAD_102845,LinkedIn,,Finance,South,2025-04-04 10:41:08.238817,2025-04-12 10:41:08.238817,2025-04-13 10:41:08.238817,,,Lost,
LEAD_115961,google ads,Rahul Sharma,,South,2025-06-02 10:41:08.238817,,,,,Lost,
LEAD_113396,Google Ads,,IT,North,2025-09-08 10:41:08.238817,2025-09-12 10:41:08.238817,,,,Lost,
LEAD_112786,Website,PRIYA MEHTA,Retail,South,2025-12-09 10:41:08.238817,2025-12-17 10:41:08.238817,2025-12-26 10:41:08.238817,,,Lost,
LEAD_106977,Referral,Amit Verma,Retail,East,2025-04-16 10:41:08.238817,2025-04-18 10:41:08.238817,2025-04-22 10:41:08.238817,,,Lost,
LEAD_105937,Facebook,Priya Mehta,Healthcare,South,2025-02-25 10:41:08.238817,2025-03-01 10:41:08.238817,2025-03-05 10:41:08.238817,2025-03-13 10:41:08.238817,2025-03-20 10:41:08.238817,Lost,
LEAD_110468,Referral,PRIYA MEHTA,,East,2025-08-17 10:41:08.238817,2025-08-20 10:41:08.238817,,,,Lost,
LEAD_102482,Website,Rahul Sharma,Retail,North,2025-04-25 10:41:08.238817,2025-04-30 10:41:08.238817,2025-05-11 10:41:08.238817,2025-05-28 10:41:08.238817,2025-06-08 10:41:08.238817,Lost,
LEAD_114105,Website,Rahul Sharma,Retail,South,2025-06-22 10:41:08.238817,2025-06-23 10:41:08.238817,2025-06-25 10:41:08.238817,2025-06-28 10:41:08.238817,2025-06-30 10:41:08.238817,Won,9635.0
LEAD_116421,Website,Rohit Kapoor,Finance,East,2025-05-13 10:41:08.238817,2025-05-19 10:41:08.238817,,,,Lost,
LEAD_112713,LinkedIn,rahul sharma,IT,South,2025-07-11 10:41:08.238817,2025-07-15 10:41:08.238817,2025-07-27 10:41:08.238817,2025-08-03 10:41:08.238817,2025-08-08 10:41:08.238817,Lost,
LEAD_110182,google ads,Rahul Sharma,IT,,2025-11-22 10:41:08.238817,2025-11-23 10:41:08.238817,,,,Lost,
LEAD_115477,Referral,Rohit Kapoor,,,2026-02-07 10:41:08.238817,2026-02-09 10:41:08.238817,2026-02-23 10:41:08.238817,,,Lost,
LEAD_115359,google ads,,Finance,West,2025-08-07 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-25 10:41:08.238817,,,Lost,
LEAD_110262,Facebook,PRIYA MEHTA,Retail,West,2025-10-11 10:41:08.238817,,,,,Lost,
LEAD_100361,facebook ,rahul sharma,,West,2025-08-07 10:41:08.238817,,,,,Lost,
LEAD_116517,Website,amit verma,,North,2025-05-22 10:41:08.238817,2025-05-28 10:41:08.238817,2025-06-02 10:41:08.238817,2025-06-13 10:41:08.238817,2025-06-21 10:41:08.238817,Won,21548.0
LEAD_108107,Referral,amit verma,Healthcare,South,2025-09-06 10:41:08.238817,2025-09-09 10:41:08.238817,2025-09-22 10:41:08.238817,2025-10-02 10:41:08.238817,2025-10-05 10:41:08.238817,Lost,
LEAD_106959,website,Amit Verma,Healthcare,North,2025-09-16 10:41:08.238817,2025-09-20 10:41:08.238817,2025-09-28 10:41:08.238817,,,Lost,
LEAD_107797,google ads,amit verma,Healthcare,East,2025-11-08 10:41:08.238817,2025-11-12 10:41:08.238817,2025-11-23 10:41:08.238817,,,Lost,
LEAD_117949,Website,Priya Mehta,IT,East,2025-03-17 10:41:08.238817,2025-03-18 10:41:08.238817,2025-03-30 10:41:08.238817,,,Lost,
LEAD_111626,Referral,Priya Mehta,Finance,North,2025-06-14 10:41:08.238817,,,,,Lost,
LEAD_110733,LinkedIn,rahul sharma,Retail,,2025-10-07 10:41:08.238817,2025-10-12 10:41:08.238817,2025-10-17 10:41:08.238817,2025-10-30 10:41:08.238817,2025-11-02 10:41:08.238817,Won,73741.0
LEAD_115040,website,Rahul Sharma,Education,West,2025-02-28 10:41:08.238817,,,,,Lost,
LEAD_117694,Google Ads,amit verma,IT,,2026-02-19 10:41:08.238817,,,,,Lost,
LEAD_105530,Facebook,,,South,2025-10-31 10:41:08.238817,2025-11-03 10:41:08.238817,2025-11-05 10:41:08.238817,,,Lost,
LEAD_113006,Referral,Rohit Kapoor,Healthcare,North,2026-01-04 10:41:08.238817,,,,,Lost,
LEAD_115517,,amit verma,Finance,East,2026-01-25 10:41:08.238817,2026-02-01 10:41:08.238817,2026-02-10 10:41:08.238817,2026-03-01 10:41:08.238817,2026-03-04 10:41:08.238817,Lost,
LEAD_111558,LinkedIn,PRIYA MEHTA,Education,East,2025-02-24 10:41:08.238817,,,,,Lost,
LEAD_102310,google ads,amit verma,Finance,South,2025-12-25 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-17 10:41:08.238817,2026-01-30 10:41:08.238817,2026-01-31 10:41:08.238817,Won,10711.0
LEAD_108557,Facebook,amit verma,Retail,South,2026-02-14 10:41:08.238817,,,,,Lost,
LEAD_117450,Facebook,rahul sharma,Healthcare,North,2025-08-15 10:41:08.238817,,,,,Lost,
LEAD_114624,facebook ,PRIYA MEHTA,Finance,North,2025-09-13 10:41:08.238817,2025-09-15 10:41:08.238817,2025-09-25 10:41:08.238817,2025-10-07 10:41:08.238817,2025-10-21 10:41:08.238817,Won,12945.0
LEAD_113243,Google Ads,PRIYA MEHTA,,South,2025-07-03 10:41:08.238817,,,,,Lost,
LEAD_117428,,Priya Mehta,Healthcare,West,2025-08-20 10:41:08.238817,2025-08-28 10:41:08.238817,2025-09-08 10:41:08.238817,2025-09-10 10:41:08.238817,2025-09-23 10:41:08.238817,Won,80559.0
LEAD_103070,google ads,rahul sharma,,North,2026-01-04 10:41:08.238817,,,,,Lost,
LEAD_108755,,rahul sharma,Retail,East,2025-04-05 10:41:08.238817,,,,,Lost,
LEAD_102151,website,rahul sharma,,East,2025-05-14 10:41:08.238817,2025-05-23 10:41:08.238817,2025-06-05 10:41:08.238817,,,Lost,
LEAD_115668,,Neha Singh,Healthcare,West,2025-11-27 10:41:08.238817,2025-11-28 10:41:08.238817,2025-12-05 10:41:08.238817,2025-12-06 10:41:08.238817,2025-12-14 10:41:08.238817,Won,66345.0
LEAD_104838,website,,,South,2025-11-09 10:41:08.238817,2025-11-18 10:41:08.238817,2025-11-20 10:41:08.238817,2025-11-22 10:41:08.238817,2025-11-27 10:41:08.238817,Lost,
LEAD_113895,website,,Finance,,2025-04-14 10:41:08.238817,2025-04-15 10:41:08.238817,2025-04-27 10:41:08.238817,,,Lost,
LEAD_101968,LinkedIn,PRIYA MEHTA,IT,West,2025-04-29 10:41:08.238817,2025-05-04 10:41:08.238817,,,,Lost,
LEAD_115480,website,rahul sharma,Finance,,2026-01-03 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-18 10:41:08.238817,2026-01-30 10:41:08.238817,2026-02-06 10:41:08.238817,Lost,
LEAD_115542,Facebook,amit verma,IT,South,2025-06-02 10:41:08.238817,2025-06-04 10:41:08.238817,,,,Lost,
LEAD_104623,Facebook,,Finance,North,2025-06-12 10:41:08.238817,2025-06-16 10:41:08.238817,2025-06-28 10:41:08.238817,2025-07-12 10:41:08.238817,2025-07-16 10:41:08.238817,Lost,
LEAD_101796,Facebook,Rohit Kapoor,Education,East,2025-06-22 10:41:08.238817,2025-06-28 10:41:08.238817,2025-07-04 10:41:08.238817,2025-07-17 10:41:08.238817,2025-07-25 10:41:08.238817,Lost,
LEAD_112440,website,PRIYA MEHTA,,East,2025-12-11 10:41:08.238817,2025-12-13 10:41:08.238817,2025-12-16 10:41:08.238817,,,Lost,
LEAD_113255,Referral,rahul sharma,,West,2025-06-18 10:41:08.238817,2025-06-24 10:41:08.238817,,,,Lost,
LEAD_109296,Google Ads,Rahul Sharma,Education,West,2025-11-19 10:41:08.238817,2025-11-25 10:41:08.238817,2025-11-27 10:41:08.238817,,,Lost,
LEAD_112426,google ads,Rohit Kapoor,Retail,North,2025-08-12 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,
LEAD_117390,Google Ads,Amit Verma,Retail,South,2025-03-01 10:41:08.238817,2025-03-03 10:41:08.238817,,,,Lost,
LEAD_111224,google ads,Rahul Sharma,Finance,West,2025-04-27 10:41:08.238817,,,,,Lost,
LEAD_104533,LinkedIn,Priya Mehta,Education,West,2025-10-22 10:41:08.238817,2025-10-31 10:41:08.238817,2025-11-03 10:41:08.238817,2025-11-13 10:41:08.238817,2025-11-19 10:41:08.238817,Won,114804.0
LEAD_107527,Google Ads,Rahul Sharma,Education,South,2025-07-12 10:41:08.238817,2025-07-19 10:41:08.238817,2025-07-26 10:41:08.238817,,,Lost,
LEAD_101044,facebook ,Amit Verma,,South,2025-04-27 10:41:08.238817,2025-05-06 10:41:08.238817,2025-05-12 10:41:08.238817,,,Lost,
LEAD_102559,,rahul sharma,IT,South,2026-02-04 10:41:08.238817,2026-02-12 10:41:08.238817,2026-02-18 10:41:08.238817,2026-03-06 10:41:08.238817,2026-03-20 10:41:08.238817,Won,20809.0
LEAD_115952,LinkedIn,amit verma,IT,South,2026-02-02 10:41:08.238817,2026-02-09 10:41:08.238817,2026-02-15 10:41:08.238817,2026-02-22 10:41:08.238817,2026-02-25 10:41:08.238817,Won,150552.0
LEAD_106113,website,rahul sharma,Education,North,2025-09-03 10:41:08.238817,2025-09-12 10:41:08.238817,,,,Lost,
LEAD_109518,,Amit Verma,Retail,East,2025-09-30 10:41:08.238817,,,,,Lost,
LEAD_105185,facebook ,,Education,North,2025-04-23 10:41:08.238817,2025-04-24 10:41:08.238817,,,,Lost,
LEAD_117119,Facebook,Rahul Sharma,IT,West,2025-11-06 10:41:08.238817,2025-11-11 10:41:08.238817,2025-11-16 10:41:08.238817,,,Lost,
LEAD_113401,website,Amit Verma,Education,North,2025-08-16 10:41:08.238817,,,,,Lost,
LEAD_109644,,Priya Mehta,Education,West,2025-11-16 10:41:08.238817,2025-11-23 10:41:08.238817,2025-11-25 10:41:08.238817,2025-12-10 10:41:08.238817,2025-12-11 10:41:08.238817,Lost,
LEAD_100643,Referral,PRIYA MEHTA,Education,North,2025-12-10 10:41:08.238817,2025-12-13 10:41:08.238817,2025-12-24 10:41:08.238817,,,Lost,
LEAD_101390,LinkedIn,Neha Singh,,,2025-12-12 10:41:08.238817,2025-12-21 10:41:08.238817,,,,Lost,
LEAD_112220,facebook ,Neha Singh,,East,2025-03-03 10:41:08.238817,2025-03-05 10:41:08.238817,2025-03-14 10:41:08.238817,2025-04-02 10:41:08.238817,2025-04-04 10:41:08.238817,Lost,
LEAD_111107,Google Ads,,Education,West,2025-06-29 10:41:08.238817,2025-07-04 10:41:08.238817,,,,Lost,
LEAD_104187,Referral,PRIYA MEHTA,Retail,North,2025-10-30 10:41:08.238817,2025-11-07 10:41:08.238817,,,,Lost,
LEAD_108911,website,,Retail,South,2025-05-03 10:41:08.238817,2025-05-09 10:41:08.238817,2025-05-22 10:41:08.238817,2025-05-27 10:41:08.238817,2025-05-29 10:41:08.238817,Lost,
LEAD_103306,,,Healthcare,,2025-12-06 10:41:08.238817,2025-12-07 10:41:08.238817,2025-12-10 10:41:08.238817,,,Lost,
LEAD_107296,Website,rahul sharma,Finance,South,2025-04-02 10:41:08.238817,2025-04-08 10:41:08.238817,2025-04-15 10:41:08.238817,2025-05-01 10:41:08.238817,2025-05-05 10:41:08.238817,Lost,
LEAD_117666,Website,amit verma,Education,East,2025-10-10 10:41:08.238817,2025-10-13 10:41:08.238817,2025-10-26 10:41:08.238817,,,Lost,
LEAD_107556,facebook ,Rahul Sharma,Education,South,2026-02-18 10:41:08.238817,2026-02-20 10:41:08.238817,2026-02-26 10:41:08.238817,2026-03-08 10:41:08.238817,2026-03-19 10:41:08.238817,Lost,
LEAD_102938,google ads,Neha Singh,Retail,,2025-05-04 10:41:08.238817,2025-05-08 10:41:08.238817,2025-05-14 10:41:08.238817,2025-05-25 10:41:08.238817,2025-05-31 10:41:08.238817,Won,31817.0
LEAD_100381,,rahul sharma,Finance,West,2026-01-28 10:41:08.238817,2026-01-29 10:41:08.238817,,,,Lost,
LEAD_110128,website,amit verma,Education,East,2026-02-03 10:41:08.238817,2026-02-04 10:41:08.238817,2026-02-06 10:41:08.238817,2026-02-20 10:41:08.238817,2026-03-02 10:41:08.238817,Won,186416.0
LEAD_101565,Google Ads,Rohit Kapoor,IT,South,2026-02-19 10:41:08.238817,2026-02-27 10:41:08.238817,2026-03-04 10:41:08.238817,2026-03-09 10:41:08.238817,2026-03-23 10:41:08.238817,Won,195259.0
LEAD_110484,LinkedIn,rahul sharma,,North,2025-05-14 10:41:08.238817,2025-05-21 10:41:08.238817,,,,Lost,
LEAD_110032,,Rahul Sharma,Healthcare,,2025-06-18 10:41:08.238817,,,,,Lost,
LEAD_106225,website,PRIYA MEHTA,Education,West,2025-12-10 10:41:08.238817,2025-12-17 10:41:08.238817,,,,Lost,
LEAD_111622,facebook ,rahul sharma,Retail,,2025-11-27 10:41:08.238817,2025-11-30 10:41:08.238817,,,,Lost,
LEAD_109751,Google Ads,Neha Singh,Retail,West,2025-04-13 10:41:08.238817,2025-04-17 10:41:08.238817,2025-04-29 10:41:08.238817,2025-05-05 10:41:08.238817,2025-05-17 10:41:08.238817,Won,35651.0
LEAD_112088,Website,Rohit Kapoor,Retail,,2025-10-24 10:41:08.238817,2025-10-26 10:41:08.238817,2025-11-05 10:41:08.238817,2025-11-16 10:41:08.238817,2025-11-17 10:41:08.238817,Lost,
LEAD_108094,Website,Amit Verma,Education,West,2025-06-30 10:41:08.238817,2025-07-03 10:41:08.238817,,,,Lost,
LEAD_105092,Facebook,,Finance,South,2025-12-08 10:41:08.238817,2025-12-11 10:41:08.238817,2025-12-25 10:41:08.238817,2025-12-27 10:41:08.238817,2026-01-07 10:41:08.238817,Won,5212.0
LEAD_116630,Website,PRIYA MEHTA,,South,2025-04-18 10:41:08.238817,2025-04-24 10:41:08.238817,2025-05-04 10:41:08.238817,2025-05-17 10:41:08.238817,2025-05-18 10:41:08.238817,Lost,
LEAD_100508,LinkedIn,,Finance,East,2025-07-24 10:41:08.238817,2025-08-01 10:41:08.238817,2025-08-14 10:41:08.238817,,,Lost,
LEAD_103128,website,Priya Mehta,,South,2025-06-25 10:41:08.238817,2025-06-26 10:41:08.238817,,,,Lost,
LEAD_101626,website,rahul sharma,Retail,,2025-10-11 10:41:08.238817,2025-10-16 10:41:08.238817,,,,Lost,
LEAD_108598,Referral,Rohit Kapoor,Education,,2025-04-04 10:41:08.238817,2025-04-07 10:41:08.238817,2025-04-12 10:41:08.238817,,,Lost,
LEAD_107217,Referral,amit verma,Finance,West,2025-11-23 10:41:08.238817,,,,,Lost,
LEAD_102110,Website,,Education,West,2025-06-03 10:41:08.238817,2025-06-06 10:41:08.238817,2025-06-14 10:41:08.238817,,,Lost,
LEAD_115438,LinkedIn,Priya Mehta,Retail,West,2026-01-22 10:41:08.238817,2026-01-27 10:41:08.238817,,,,Lost,
LEAD_112842,facebook ,Rahul Sharma,Retail,North,2025-05-12 10:41:08.238817,2025-05-13 10:41:08.238817,2025-05-14 10:41:08.238817,,,Lost,
LEAD_110467,google ads,Neha Singh,Finance,East,2025-04-26 10:41:08.238817,2025-05-05 10:41:08.238817,,,,Lost,
LEAD_115458,Website,Priya Mehta,Education,East,2025-10-12 10:41:08.238817,2025-10-14 10:41:08.238817,2025-10-21 10:41:08.238817,,,Lost,
LEAD_100051,Facebook,amit verma,Education,South,2025-11-25 10:41:08.238817,,,,,Lost,
LEAD_107661,Google Ads,rahul sharma,Retail,North,2025-10-21 10:41:08.238817,,,,,Lost,
LEAD_111046,Website,amit verma,,East,2025-12-15 10:41:08.238817,,,,,Lost,
LEAD_111044,Google Ads,Amit Verma,,South,2025-10-25 10:41:08.238817,2025-10-26 10:41:08.238817,2025-11-04 10:41:08.238817,,,Lost,
LEAD_111611,website,PRIYA MEHTA,,South,2025-05-26 10:41:08.238817,,,,,Lost,
LEAD_116052,Google Ads,Neha Singh,,South,2025-09-24 10:41:08.238817,2025-10-03 10:41:08.238817,,,,Lost,
LEAD_110393,facebook ,Neha Singh,Healthcare,,2025-11-30 10:41:08.238817,2025-12-01 10:41:08.238817,2025-12-13 10:41:08.238817,2025-12-27 10:41:08.238817,2026-01-09 10:41:08.238817,Lost,
LEAD_111167,Website,Amit Verma,Finance,North,2025-04-19 10:41:08.238817,2025-04-25 10:41:08.238817,2025-04-27 10:41:08.238817,,,Lost,
LEAD_107953,website,Amit Verma,Education,North,2025-07-09 10:41:08.238817,2025-07-16 10:41:08.238817,,,,Lost,
LEAD_100515,Google Ads,PRIYA MEHTA,Retail,,2025-09-28 10:41:08.238817,2025-09-30 10:41:08.238817,2025-10-02 10:41:08.238817,,,Lost,
LEAD_106390,google ads,Neha Singh,Education,North,2026-01-20 10:41:08.238817,,,,,Lost,
LEAD_111756,Website,Amit Verma,Healthcare,East,2025-07-19 10:41:08.238817,,,,,Lost,
LEAD_100220,Facebook,amit verma,IT,West,2025-07-23 10:41:08.238817,2025-07-31 10:41:08.238817,2025-08-13 10:41:08.238817,2025-09-01 10:41:08.238817,2025-09-13 10:41:08.238817,Won,155311.0
LEAD_117852,Google Ads,amit verma,IT,North,2025-07-07 10:41:08.238817,,,,,Lost,
LEAD_107748,,rahul sharma,Finance,,2025-06-30 10:41:08.238817,,,,,Lost,
LEAD_114568,Google Ads,rahul sharma,Retail,South,2025-06-03 10:41:08.238817,2025-06-07 10:41:08.238817,2025-06-10 10:41:08.238817,2025-06-18 10:41:08.238817,2025-06-19 10:41:08.238817,Won,191119.0
LEAD_114560,facebook ,Rohit Kapoor,Healthcare,South,2025-05-23 10:41:08.238817,2025-05-26 10:41:08.238817,2025-05-28 10:41:08.238817,2025-06-13 10:41:08.238817,2025-06-19 10:41:08.238817,Won,90880.0
LEAD_115018,google ads,Neha Singh,Finance,,2025-03-27 10:41:08.238817,2025-04-01 10:41:08.238817,2025-04-14 10:41:08.238817,2025-04-16 10:41:08.238817,2025-04-28 10:41:08.238817,Lost,
LEAD_115139,Google Ads,amit verma,,North,2025-06-19 10:41:08.238817,,,,,Lost,
LEAD_107742,Facebook,,IT,South,2025-07-17 10:41:08.238817,2025-07-21 10:41:08.238817,2025-07-28 10:41:08.238817,2025-08-09 10:41:08.238817,2025-08-18 10:41:08.238817,Lost,
LEAD_109367,LinkedIn,Rohit Kapoor,Healthcare,North,2026-02-17 10:41:08.238817,2026-02-19 10:41:08.238817,2026-03-05 10:41:08.238817,2026-03-14 10:41:08.238817,2026-03-17 10:41:08.238817,Won,16103.0
LEAD_110768,,PRIYA MEHTA,Retail,North,2025-11-16 10:41:08.238817,2025-11-22 10:41:08.238817,2025-12-06 10:41:08.238817,2025-12-09 10:41:08.238817,2025-12-11 10:41:08.238817,Lost,
LEAD_110930,Website,Amit Verma,Finance,North,2025-12-29 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,
LEAD_101829,facebook ,Rohit Kapoor,,South,2026-02-17 10:41:08.238817,2026-02-25 10:41:08.238817,,,,Lost,
LEAD_103310,Referral,Priya Mehta,Retail,North,2025-06-27 10:41:08.238817,2025-06-29 10:41:08.238817,2025-07-03 10:41:08.238817,2025-07-19 10:41:08.238817,2025-07-29 10:41:08.238817,Won,90026.0
LEAD_107379,Website,rahul sharma,Healthcare,East,2025-12-21 10:41:08.238817,,,,,Lost,
LEAD_101051,Referral,PRIYA MEHTA,Healthcare,North,2025-06-11 10:41:08.238817,,,,,Lost,
LEAD_106647,Referral,,,North,2025-06-19 10:41:08.238817,2025-06-21 10:41:08.238817,2025-06-23 10:41:08.238817,,,Lost,
LEAD_107084,Referral,Neha Singh,IT,East,2025-11-08 10:41:08.238817,2025-11-10 10:41:08.238817,2025-11-14 10:41:08.238817,2025-11-25 10:41:08.238817,2025-12-08 10:41:08.238817,Won,151931.0
